id,number_of_epochs,model,architecture,object,optimizer,loss,learning_rate,sequence_len,number_of_layers,test_r2
646,100,Consumption,GRU,1,RMSProp,MAPE,0.0001,24,4,-1.3396
646,200,Consumption,GRU,1,RMSProp,MAPE,0.0001,24,4,-1.2489
646,400,Consumption,GRU,1,RMSProp,MAPE,0.0001,24,4,-1.48339
647,50,Consumption,GRU,1,RMSProp,MAPE,0.0001,36,2,-1.18134
647,100,Consumption,GRU,1,RMSProp,MAPE,0.0001,36,2,-1.16532
647,200,Consumption,GRU,1,RMSProp,MAPE,0.0001,36,2,-1.33957
647,400,Consumption,GRU,1,RMSProp,MAPE,0.0001,36,2,-1.18884
648,50,Consumption,GRU,1,RMSProp,MAPE,0.0001,36,4,-1.347
648,100,Consumption,GRU,1,RMSProp,MAPE,0.0001,36,4,-1.43236
648,200,Consumption,GRU,1,RMSProp,MAPE,0.0001,36,4,-1.52194
648,400,Consumption,GRU,1,RMSProp,MAPE,0.0001,36,4,-1.49717
649,50,Consumption,FEEDFORWARD,5,Adam,MAE,0.001,1,2,0.147758
649,100,Consumption,FEEDFORWARD,5,Adam,MAE,0.001,1,2,0.197962
649,200,Consumption,FEEDFORWARD,5,Adam,MAE,0.001,1,2,0.184774
649,400,Consumption,FEEDFORWARD,5,Adam,MAE,0.001,1,2,0.175837
650,50,Consumption,FEEDFORWARD,5,Adam,MAE,0.001,1,4,0.147005
650,100,Consumption,FEEDFORWARD,5,Adam,MAE,0.001,1,4,0.100168
650,200,Consumption,FEEDFORWARD,5,Adam,MAE,0.001,1,4,0.220311
650,400,Consumption,FEEDFORWARD,5,Adam,MAE,0.001,1,4,-0.0993616
655,50,Consumption,LSTM,5,Adam,MAE,0.001,12,2,0.112439
655,100,Consumption,LSTM,5,Adam,MAE,0.001,12,2,0.134136
655,200,Consumption,LSTM,5,Adam,MAE,0.001,12,2,0.10254
655,400,Consumption,LSTM,5,Adam,MAE,0.001,12,2,0.075706
656,50,Consumption,LSTM,5,Adam,MAE,0.001,12,4,0.137651
656,100,Consumption,LSTM,5,Adam,MAE,0.001,12,4,0.064155
656,200,Consumption,LSTM,5,Adam,MAE,0.001,12,4,0.0350038
656,400,Consumption,LSTM,5,Adam,MAE,0.001,12,4,-0.000260305
657,50,Consumption,LSTM,5,Adam,MAE,0.001,24,2,0.147284
657,100,Consumption,LSTM,5,Adam,MAE,0.001,24,2,0.183157
657,200,Consumption,LSTM,5,Adam,MAE,0.001,24,2,0.0698388
657,400,Consumption,LSTM,5,Adam,MAE,0.001,24,2,0.051435
658,50,Consumption,LSTM,5,Adam,MAE,0.001,24,4,0.122382
658,100,Consumption,LSTM,5,Adam,MAE,0.001,24,4,0.112741
658,200,Consumption,LSTM,5,Adam,MAE,0.001,24,4,-0.0309096
658,400,Consumption,LSTM,5,Adam,MAE,0.001,24,4,0.11247
659,50,Consumption,LSTM,5,Adam,MAE,0.001,36,2,0.144122
659,100,Consumption,LSTM,5,Adam,MAE,0.001,36,2,0.12919
659,200,Consumption,LSTM,5,Adam,MAE,0.001,36,2,0.122203
659,400,Consumption,LSTM,5,Adam,MAE,0.001,36,2,-0.00014009
660,50,Consumption,LSTM,5,Adam,MAE,0.001,36,4,0.146106
660,100,Consumption,LSTM,5,Adam,MAE,0.001,36,4,0.0885115
660,200,Consumption,LSTM,5,Adam,MAE,0.001,36,4,0.035431
660,400,Consumption,LSTM,5,Adam,MAE,0.001,36,4,-0.114331
661,50,Consumption,GRU,5,Adam,MAE,0.001,12,2,0.0990774
661,100,Consumption,GRU,5,Adam,MAE,0.001,12,2,0.135383
661,200,Consumption,GRU,5,Adam,MAE,0.001,12,2,0.13114
661,400,Consumption,GRU,5,Adam,MAE,0.001,12,2,0.0859758
662,50,Consumption,GRU,5,Adam,MAE,0.001,12,4,0.16007
662,100,Consumption,GRU,5,Adam,MAE,0.001,12,4,0.182036
662,200,Consumption,GRU,5,Adam,MAE,0.001,12,4,0.113164
662,400,Consumption,GRU,5,Adam,MAE,0.001,12,4,0.031943
663,50,Consumption,GRU,5,Adam,MAE,0.001,24,2,0.0854577
663,100,Consumption,GRU,5,Adam,MAE,0.001,24,2,0.196184
663,200,Consumption,GRU,5,Adam,MAE,0.001,24,2,0.122213
663,400,Consumption,GRU,5,Adam,MAE,0.001,24,2,0.219937
664,50,Consumption,GRU,5,Adam,MAE,0.001,24,4,0.1636
664,100,Consumption,GRU,5,Adam,MAE,0.001,24,4,0.147962
664,200,Consumption,GRU,5,Adam,MAE,0.001,24,4,0.17056
664,400,Consumption,GRU,5,Adam,MAE,0.001,24,4,0.0510237
665,50,Consumption,GRU,5,Adam,MAE,0.001,36,2,0.169074
665,100,Consumption,GRU,5,Adam,MAE,0.001,36,2,0.180266
665,200,Consumption,GRU,5,Adam,MAE,0.001,36,2,0.159797
665,400,Consumption,GRU,5,Adam,MAE,0.001,36,2,0.15885
666,50,Consumption,GRU,5,Adam,MAE,0.001,36,4,0.151081
666,100,Consumption,GRU,5,Adam,MAE,0.001,36,4,0.187804
666,200,Consumption,GRU,5,Adam,MAE,0.001,36,4,0.0637629
666,400,Consumption,GRU,5,Adam,MAE,0.001,36,4,-0.0271562
667,50,Consumption,FEEDFORWARD,5,Adam,MAE,0.0001,1,2,0.111943
667,100,Consumption,FEEDFORWARD,5,Adam,MAE,0.0001,1,2,0.102022
667,200,Consumption,FEEDFORWARD,5,Adam,MAE,0.0001,1,2,0.0864105
667,400,Consumption,FEEDFORWARD,5,Adam,MAE,0.0001,1,2,0.112019
668,50,Consumption,FEEDFORWARD,5,Adam,MAE,0.0001,1,4,0.131623
668,100,Consumption,FEEDFORWARD,5,Adam,MAE,0.0001,1,4,0.162284
668,200,Consumption,FEEDFORWARD,5,Adam,MAE,0.0001,1,4,0.154189
668,400,Consumption,FEEDFORWARD,5,Adam,MAE,0.0001,1,4,0.123146
673,50,Consumption,LSTM,5,Adam,MAE,0.0001,12,2,-0.0131078
673,100,Consumption,LSTM,5,Adam,MAE,0.0001,12,2,0.00880386
673,200,Consumption,LSTM,5,Adam,MAE,0.0001,12,2,0.115387
673,400,Consumption,LSTM,5,Adam,MAE,0.0001,12,2,0.142803
674,50,Consumption,LSTM,5,Adam,MAE,0.0001,12,4,-0.0864915
674,100,Consumption,LSTM,5,Adam,MAE,0.0001,12,4,-0.0617063
674,200,Consumption,LSTM,5,Adam,MAE,0.0001,12,4,-0.0470953
674,400,Consumption,LSTM,5,Adam,MAE,0.0001,12,4,0.0878898
675,50,Consumption,LSTM,5,Adam,MAE,0.0001,24,2,-0.0584895
675,100,Consumption,LSTM,5,Adam,MAE,0.0001,24,2,0.0118546
675,200,Consumption,LSTM,5,Adam,MAE,0.0001,24,2,0.0730391
675,400,Consumption,LSTM,5,Adam,MAE,0.0001,24,2,0.110692
676,50,Consumption,LSTM,5,Adam,MAE,0.0001,24,4,-0.0913037
676,100,Consumption,LSTM,5,Adam,MAE,0.0001,24,4,-0.0877908
676,200,Consumption,LSTM,5,Adam,MAE,0.0001,24,4,-0.0324709
676,400,Consumption,LSTM,5,Adam,MAE,0.0001,24,4,-0.00299039
677,50,Consumption,LSTM,5,Adam,MAE,0.0001,36,2,-0.04348
677,100,Consumption,LSTM,5,Adam,MAE,0.0001,36,2,-0.00849716
677,200,Consumption,LSTM,5,Adam,MAE,0.0001,36,2,0.0607372
677,400,Consumption,LSTM,5,Adam,MAE,0.0001,36,2,0.119455
678,50,Consumption,LSTM,5,Adam,MAE,0.0001,36,4,-0.102722
678,100,Consumption,LSTM,5,Adam,MAE,0.0001,36,4,-0.105809
678,200,Consumption,LSTM,5,Adam,MAE,0.0001,36,4,-0.0733983
678,400,Consumption,LSTM,5,Adam,MAE,0.0001,36,4,0.0127475
679,50,Consumption,GRU,5,Adam,MAE,0.0001,12,2,0.179681
679,100,Consumption,GRU,5,Adam,MAE,0.0001,12,2,0.154187
679,200,Consumption,GRU,5,Adam,MAE,0.0001,12,2,0.118875
679,400,Consumption,GRU,5,Adam,MAE,0.0001,12,2,0.133297
680,50,Consumption,GRU,5,Adam,MAE,0.0001,12,4,0.126649
680,100,Consumption,GRU,5,Adam,MAE,0.0001,12,4,0.0907912
680,200,Consumption,GRU,5,Adam,MAE,0.0001,12,4,0.113865
680,400,Consumption,GRU,5,Adam,MAE,0.0001,12,4,0.12793
681,50,Consumption,GRU,5,Adam,MAE,0.0001,24,2,0.0969963
681,100,Consumption,GRU,5,Adam,MAE,0.0001,24,2,0.153825
681,200,Consumption,GRU,5,Adam,MAE,0.0001,24,2,0.127079
681,400,Consumption,GRU,5,Adam,MAE,0.0001,24,2,0.126783
682,50,Consumption,GRU,5,Adam,MAE,0.0001,24,4,0.0589735
682,100,Consumption,GRU,5,Adam,MAE,0.0001,24,4,0.183106
682,200,Consumption,GRU,5,Adam,MAE,0.0001,24,4,0.125294
682,400,Consumption,GRU,5,Adam,MAE,0.0001,24,4,0.148469
683,50,Consumption,GRU,5,Adam,MAE,0.0001,36,2,0.184494
683,100,Consumption,GRU,5,Adam,MAE,0.0001,36,2,0.149484
683,200,Consumption,GRU,5,Adam,MAE,0.0001,36,2,0.131682
683,400,Consumption,GRU,5,Adam,MAE,0.0001,36,2,0.122543
684,50,Consumption,GRU,5,Adam,MAE,0.0001,36,4,0.0842931
684,100,Consumption,GRU,5,Adam,MAE,0.0001,36,4,0.12245
684,200,Consumption,GRU,5,Adam,MAE,0.0001,36,4,0.126023
684,400,Consumption,GRU,5,Adam,MAE,0.0001,36,4,0.104543
685,50,Consumption,FEEDFORWARD,5,Adam,MSE,0.001,1,2,0.253913
685,100,Consumption,FEEDFORWARD,5,Adam,MSE,0.001,1,2,0.230786
685,200,Consumption,FEEDFORWARD,5,Adam,MSE,0.001,1,2,0.193993
685,400,Consumption,FEEDFORWARD,5,Adam,MSE,0.001,1,2,-0.0838853
686,50,Consumption,FEEDFORWARD,5,Adam,MSE,0.001,1,4,0.230929
686,100,Consumption,FEEDFORWARD,5,Adam,MSE,0.001,1,4,0.31469
686,200,Consumption,FEEDFORWARD,5,Adam,MSE,0.001,1,4,-0.0328702
686,400,Consumption,FEEDFORWARD,5,Adam,MSE,0.001,1,4,-0.253882
691,50,Consumption,LSTM,5,Adam,MSE,0.001,12,2,0.234884
691,100,Consumption,LSTM,5,Adam,MSE,0.001,12,2,0.202627
691,200,Consumption,LSTM,5,Adam,MSE,0.001,12,2,-0.156032
691,400,Consumption,LSTM,5,Adam,MSE,0.001,12,2,-0.0221851
692,50,Consumption,LSTM,5,Adam,MSE,0.001,12,4,0.19547
692,100,Consumption,LSTM,5,Adam,MSE,0.001,12,4,0.158598
692,200,Consumption,LSTM,5,Adam,MSE,0.001,12,4,-0.0670901
692,400,Consumption,LSTM,5,Adam,MSE,0.001,12,4,-0.153646
693,50,Consumption,LSTM,5,Adam,MSE,0.001,24,2,0.22739
693,100,Consumption,LSTM,5,Adam,MSE,0.001,24,2,0.169213
693,200,Consumption,LSTM,5,Adam,MSE,0.001,24,2,-0.154649
693,400,Consumption,LSTM,5,Adam,MSE,0.001,24,2,-0.227235
694,50,Consumption,LSTM,5,Adam,MSE,0.001,24,4,0.190063
694,100,Consumption,LSTM,5,Adam,MSE,0.001,24,4,0.155502
694,200,Consumption,LSTM,5,Adam,MSE,0.001,24,4,-0.0611341
694,400,Consumption,LSTM,5,Adam,MSE,0.001,24,4,-0.261516
695,50,Consumption,LSTM,5,Adam,MSE,0.001,36,2,0.227853
695,100,Consumption,LSTM,5,Adam,MSE,0.001,36,2,0.140414
695,200,Consumption,LSTM,5,Adam,MSE,0.001,36,2,-0.401901
695,400,Consumption,LSTM,5,Adam,MSE,0.001,36,2,-0.59962
696,50,Consumption,LSTM,5,Adam,MSE,0.001,36,4,0.131621
696,100,Consumption,LSTM,5,Adam,MSE,0.001,36,4,0.0932239
696,200,Consumption,LSTM,5,Adam,MSE,0.001,36,4,-0.21352
696,400,Consumption,LSTM,5,Adam,MSE,0.001,36,4,-0.100213
697,50,Consumption,GRU,5,Adam,MSE,0.001,12,2,0.234626
697,100,Consumption,GRU,5,Adam,MSE,0.001,12,2,0.196897
697,200,Consumption,GRU,5,Adam,MSE,0.001,12,2,-0.228351
697,400,Consumption,GRU,5,Adam,MSE,0.001,12,2,-0.22371
698,50,Consumption,GRU,5,Adam,MSE,0.001,12,4,0.245704
698,100,Consumption,GRU,5,Adam,MSE,0.001,12,4,0.178925
698,200,Consumption,GRU,5,Adam,MSE,0.001,12,4,-0.228288
698,400,Consumption,GRU,5,Adam,MSE,0.001,12,4,0.0461023
699,50,Consumption,GRU,5,Adam,MSE,0.001,24,2,0.221229
699,100,Consumption,GRU,5,Adam,MSE,0.001,24,2,0.233756
699,200,Consumption,GRU,5,Adam,MSE,0.001,24,2,-0.218223
699,400,Consumption,GRU,5,Adam,MSE,0.001,24,2,-0.0772864
700,50,Consumption,GRU,5,Adam,MSE,0.001,24,4,0.222179
700,100,Consumption,GRU,5,Adam,MSE,0.001,24,4,0.202652
700,200,Consumption,GRU,5,Adam,MSE,0.001,24,4,-0.171464
700,400,Consumption,GRU,5,Adam,MSE,0.001,24,4,-0.0347505
701,50,Consumption,GRU,5,Adam,MSE,0.001,36,2,0.234315
701,100,Consumption,GRU,5,Adam,MSE,0.001,36,2,0.19058
701,200,Consumption,GRU,5,Adam,MSE,0.001,36,2,-0.313696
701,400,Consumption,GRU,5,Adam,MSE,0.001,36,2,-0.284999
702,50,Consumption,GRU,5,Adam,MSE,0.001,36,4,0.23092
702,100,Consumption,GRU,5,Adam,MSE,0.001,36,4,0.158209
702,200,Consumption,GRU,5,Adam,MSE,0.001,36,4,-0.00936302
702,400,Consumption,GRU,5,Adam,MSE,0.001,36,4,0.0298673
703,50,Consumption,FEEDFORWARD,5,Adam,MSE,0.0001,1,2,0.251409
703,100,Consumption,FEEDFORWARD,5,Adam,MSE,0.0001,1,2,0.262309
703,200,Consumption,FEEDFORWARD,5,Adam,MSE,0.0001,1,2,0.269143
703,400,Consumption,FEEDFORWARD,5,Adam,MSE,0.0001,1,2,0.193668
704,50,Consumption,FEEDFORWARD,5,Adam,MSE,0.0001,1,4,0.233479
704,100,Consumption,FEEDFORWARD,5,Adam,MSE,0.0001,1,4,0.245835
704,200,Consumption,FEEDFORWARD,5,Adam,MSE,0.0001,1,4,0.246984
704,400,Consumption,FEEDFORWARD,5,Adam,MSE,0.0001,1,4,0.209035
709,50,Consumption,LSTM,5,Adam,MSE,0.0001,12,2,0.12909
709,100,Consumption,LSTM,5,Adam,MSE,0.0001,12,2,0.22945
709,200,Consumption,LSTM,5,Adam,MSE,0.0001,12,2,0.204489
709,400,Consumption,LSTM,5,Adam,MSE,0.0001,12,2,0.182384
710,50,Consumption,LSTM,5,Adam,MSE,0.0001,12,4,0.0732637
710,100,Consumption,LSTM,5,Adam,MSE,0.0001,12,4,0.045525
710,200,Consumption,LSTM,5,Adam,MSE,0.0001,12,4,0.0476049
710,400,Consumption,LSTM,5,Adam,MSE,0.0001,12,4,0.0883277
711,50,Consumption,LSTM,5,Adam,MSE,0.0001,24,2,0.142098
711,100,Consumption,LSTM,5,Adam,MSE,0.0001,24,2,0.236782
711,200,Consumption,LSTM,5,Adam,MSE,0.0001,24,2,0.273235
711,400,Consumption,LSTM,5,Adam,MSE,0.0001,24,2,0.213336
712,50,Consumption,LSTM,5,Adam,MSE,0.0001,24,4,0.143829
712,100,Consumption,LSTM,5,Adam,MSE,0.0001,24,4,0.0887394
712,200,Consumption,LSTM,5,Adam,MSE,0.0001,24,4,0.132454
712,400,Consumption,LSTM,5,Adam,MSE,0.0001,24,4,0.13846
713,50,Consumption,LSTM,5,Adam,MSE,0.0001,36,2,0.148552
713,100,Consumption,LSTM,5,Adam,MSE,0.0001,36,2,0.195869
713,200,Consumption,LSTM,5,Adam,MSE,0.0001,36,2,0.211134
713,400,Consumption,LSTM,5,Adam,MSE,0.0001,36,2,0.180687
714,50,Consumption,LSTM,5,Adam,MSE,0.0001,36,4,0.0517676
714,100,Consumption,LSTM,5,Adam,MSE,0.0001,36,4,0.048895
714,200,Consumption,LSTM,5,Adam,MSE,0.0001,36,4,0.0793537
714,400,Consumption,LSTM,5,Adam,MSE,0.0001,36,4,0.0284227
715,50,Consumption,GRU,5,Adam,MSE,0.0001,12,2,0.215614
715,100,Consumption,GRU,5,Adam,MSE,0.0001,12,2,0.234597
715,200,Consumption,GRU,5,Adam,MSE,0.0001,12,2,0.214279
715,400,Consumption,GRU,5,Adam,MSE,0.0001,12,2,0.218604
716,50,Consumption,GRU,5,Adam,MSE,0.0001,12,4,0.220191
716,100,Consumption,GRU,5,Adam,MSE,0.0001,12,4,0.234227
716,200,Consumption,GRU,5,Adam,MSE,0.0001,12,4,0.225646
716,400,Consumption,GRU,5,Adam,MSE,0.0001,12,4,0.199741
717,50,Consumption,GRU,5,Adam,MSE,0.0001,24,2,0.211554
717,100,Consumption,GRU,5,Adam,MSE,0.0001,24,2,0.234334
717,200,Consumption,GRU,5,Adam,MSE,0.0001,24,2,0.236732
717,400,Consumption,GRU,5,Adam,MSE,0.0001,24,2,0.246535
718,50,Consumption,GRU,5,Adam,MSE,0.0001,24,4,0.214973
718,100,Consumption,GRU,5,Adam,MSE,0.0001,24,4,0.241458
718,200,Consumption,GRU,5,Adam,MSE,0.0001,24,4,0.225084
718,400,Consumption,GRU,5,Adam,MSE,0.0001,24,4,0.232694
719,50,Consumption,GRU,5,Adam,MSE,0.0001,36,2,0.2184
719,100,Consumption,GRU,5,Adam,MSE,0.0001,36,2,0.244051
719,200,Consumption,GRU,5,Adam,MSE,0.0001,36,2,0.212442
719,400,Consumption,GRU,5,Adam,MSE,0.0001,36,2,0.224089
720,50,Consumption,GRU,5,Adam,MSE,0.0001,36,4,0.241244
720,100,Consumption,GRU,5,Adam,MSE,0.0001,36,4,0.240326
720,200,Consumption,GRU,5,Adam,MSE,0.0001,36,4,0.230319
720,400,Consumption,GRU,5,Adam,MSE,0.0001,36,4,0.266743
721,50,Consumption,FEEDFORWARD,5,Adam,MAPE,0.001,1,2,-5.68703
721,100,Consumption,FEEDFORWARD,5,Adam,MAPE,0.001,1,2,-5.66707
721,200,Consumption,FEEDFORWARD,5,Adam,MAPE,0.001,1,2,-0.223079
721,400,Consumption,FEEDFORWARD,5,Adam,MAPE,0.001,1,2,-1.12351
722,50,Consumption,FEEDFORWARD,5,Adam,MAPE,0.001,1,4,-5.23175
722,100,Consumption,FEEDFORWARD,5,Adam,MAPE,0.001,1,4,-11.0642
722,200,Consumption,FEEDFORWARD,5,Adam,MAPE,0.001,1,4,-3.01165
722,400,Consumption,FEEDFORWARD,5,Adam,MAPE,0.001,1,4,-0.0924057
727,50,Consumption,LSTM,5,Adam,MAPE,0.001,12,2,-0.2042
727,100,Consumption,LSTM,5,Adam,MAPE,0.001,12,2,-0.333528
727,200,Consumption,LSTM,5,Adam,MAPE,0.001,12,2,-0.308831
727,400,Consumption,LSTM,5,Adam,MAPE,0.001,12,2,-0.348933
728,50,Consumption,LSTM,5,Adam,MAPE,0.001,12,4,-0.897244
728,100,Consumption,LSTM,5,Adam,MAPE,0.001,12,4,-0.942907
728,200,Consumption,LSTM,5,Adam,MAPE,0.001,12,4,-0.252161
728,400,Consumption,LSTM,5,Adam,MAPE,0.001,12,4,-0.340109
729,50,Consumption,LSTM,5,Adam,MAPE,0.001,24,2,-0.541014
729,100,Consumption,LSTM,5,Adam,MAPE,0.001,24,2,-0.486217
729,200,Consumption,LSTM,5,Adam,MAPE,0.001,24,2,-0.8626
729,400,Consumption,LSTM,5,Adam,MAPE,0.001,24,2,-0.755699
730,50,Consumption,LSTM,5,Adam,MAPE,0.001,24,4,-0.964961
730,100,Consumption,LSTM,5,Adam,MAPE,0.001,24,4,-0.961147
730,200,Consumption,LSTM,5,Adam,MAPE,0.001,24,4,-0.851266
730,400,Consumption,LSTM,5,Adam,MAPE,0.001,24,4,-0.387426
731,50,Consumption,LSTM,5,Adam,MAPE,0.001,36,2,-0.803644
731,100,Consumption,LSTM,5,Adam,MAPE,0.001,36,2,-0.549541
731,200,Consumption,LSTM,5,Adam,MAPE,0.001,36,2,-0.794689
731,400,Consumption,LSTM,5,Adam,MAPE,0.001,36,2,-0.372772
732,50,Consumption,LSTM,5,Adam,MAPE,0.001,36,4,-0.48076
732,100,Consumption,LSTM,5,Adam,MAPE,0.001,36,4,-0.554753
732,200,Consumption,LSTM,5,Adam,MAPE,0.001,36,4,-0.507151
732,400,Consumption,LSTM,5,Adam,MAPE,0.001,36,4,-0.417863
733,50,Consumption,GRU,5,Adam,MAPE,0.001,12,2,-1.24574
733,100,Consumption,GRU,5,Adam,MAPE,0.001,12,2,-1.00551
733,200,Consumption,GRU,5,Adam,MAPE,0.001,12,2,-0.365558
733,400,Consumption,GRU,5,Adam,MAPE,0.001,12,2,-0.411968
734,50,Consumption,GRU,5,Adam,MAPE,0.001,12,4,-2.06162
734,100,Consumption,GRU,5,Adam,MAPE,0.001,12,4,-1.63138
734,200,Consumption,GRU,5,Adam,MAPE,0.001,12,4,-0.206607
734,400,Consumption,GRU,5,Adam,MAPE,0.001,12,4,-0.803849
735,50,Consumption,GRU,5,Adam,MAPE,0.001,24,2,-0.59266
735,100,Consumption,GRU,5,Adam,MAPE,0.001,24,2,-1.34981
735,200,Consumption,GRU,5,Adam,MAPE,0.001,24,2,-1.16711
735,400,Consumption,GRU,5,Adam,MAPE,0.001,24,2,-0.430269
736,50,Consumption,GRU,5,Adam,MAPE,0.001,24,4,-1.20667
736,100,Consumption,GRU,5,Adam,MAPE,0.001,24,4,-0.742362
736,200,Consumption,GRU,5,Adam,MAPE,0.001,24,4,-0.997216
736,400,Consumption,GRU,5,Adam,MAPE,0.001,24,4,-0.82269
737,50,Consumption,GRU,5,Adam,MAPE,0.001,36,2,-0.631605
737,100,Consumption,GRU,5,Adam,MAPE,0.001,36,2,-0.524344
737,200,Consumption,GRU,5,Adam,MAPE,0.001,36,2,-0.315572
737,400,Consumption,GRU,5,Adam,MAPE,0.001,36,2,-0.67529
738,50,Consumption,GRU,5,Adam,MAPE,0.001,36,4,-0.517347
738,100,Consumption,GRU,5,Adam,MAPE,0.001,36,4,-1.62144
738,200,Consumption,GRU,5,Adam,MAPE,0.001,36,4,-1.12996
738,400,Consumption,GRU,5,Adam,MAPE,0.001,36,4,-0.829372
739,50,Consumption,FEEDFORWARD,5,Adam,MAPE,0.0001,1,2,-0.160415
739,100,Consumption,FEEDFORWARD,5,Adam,MAPE,0.0001,1,2,-0.136044
739,200,Consumption,FEEDFORWARD,5,Adam,MAPE,0.0001,1,2,-0.075577
739,400,Consumption,FEEDFORWARD,5,Adam,MAPE,0.0001,1,2,-0.0687448
740,50,Consumption,FEEDFORWARD,5,Adam,MAPE,0.0001,1,4,-0.290364
740,100,Consumption,FEEDFORWARD,5,Adam,MAPE,0.0001,1,4,-0.310399
740,200,Consumption,FEEDFORWARD,5,Adam,MAPE,0.0001,1,4,-0.099128
740,400,Consumption,FEEDFORWARD,5,Adam,MAPE,0.0001,1,4,-0.0725579
745,50,Consumption,LSTM,5,Adam,MAPE,0.0001,12,2,-0.75247
745,100,Consumption,LSTM,5,Adam,MAPE,0.0001,12,2,-0.522038
745,200,Consumption,LSTM,5,Adam,MAPE,0.0001,12,2,-0.32384
745,400,Consumption,LSTM,5,Adam,MAPE,0.0001,12,2,-0.372953
746,50,Consumption,LSTM,5,Adam,MAPE,0.0001,12,4,-0.501162
746,100,Consumption,LSTM,5,Adam,MAPE,0.0001,12,4,-0.290783
746,200,Consumption,LSTM,5,Adam,MAPE,0.0001,12,4,-0.384092
746,400,Consumption,LSTM,5,Adam,MAPE,0.0001,12,4,-0.386161
747,50,Consumption,LSTM,5,Adam,MAPE,0.0001,24,2,-0.805768
747,100,Consumption,LSTM,5,Adam,MAPE,0.0001,24,2,-0.620214
747,200,Consumption,LSTM,5,Adam,MAPE,0.0001,24,2,-0.431953
747,400,Consumption,LSTM,5,Adam,MAPE,0.0001,24,2,-0.383547
748,50,Consumption,LSTM,5,Adam,MAPE,0.0001,24,4,-0.38805
748,100,Consumption,LSTM,5,Adam,MAPE,0.0001,24,4,-0.414456
748,200,Consumption,LSTM,5,Adam,MAPE,0.0001,24,4,-0.415302
748,400,Consumption,LSTM,5,Adam,MAPE,0.0001,24,4,-0.422315
749,50,Consumption,LSTM,5,Adam,MAPE,0.0001,36,2,-0.641247
749,100,Consumption,LSTM,5,Adam,MAPE,0.0001,36,2,-0.45859
749,200,Consumption,LSTM,5,Adam,MAPE,0.0001,36,2,-0.400986
749,400,Consumption,LSTM,5,Adam,MAPE,0.0001,36,2,-0.329275
750,50,Consumption,LSTM,5,Adam,MAPE,0.0001,36,4,-0.356094
750,100,Consumption,LSTM,5,Adam,MAPE,0.0001,36,4,-0.437787
750,200,Consumption,LSTM,5,Adam,MAPE,0.0001,36,4,-0.414374
750,400,Consumption,LSTM,5,Adam,MAPE,0.0001,36,4,-0.40316
751,50,Consumption,GRU,5,Adam,MAPE,0.0001,12,2,-0.541472
751,100,Consumption,GRU,5,Adam,MAPE,0.0001,12,2,-0.487821
751,200,Consumption,GRU,5,Adam,MAPE,0.0001,12,2,-0.417718
751,400,Consumption,GRU,5,Adam,MAPE,0.0001,12,2,-0.347421
752,50,Consumption,GRU,5,Adam,MAPE,0.0001,12,4,-0.257357
752,100,Consumption,GRU,5,Adam,MAPE,0.0001,12,4,-0.738762
752,200,Consumption,GRU,5,Adam,MAPE,0.0001,12,4,-0.293289
752,400,Consumption,GRU,5,Adam,MAPE,0.0001,12,4,-0.761676
753,50,Consumption,GRU,5,Adam,MAPE,0.0001,24,2,-0.749198
753,100,Consumption,GRU,5,Adam,MAPE,0.0001,24,2,-0.934561
753,200,Consumption,GRU,5,Adam,MAPE,0.0001,24,2,-0.306048
753,400,Consumption,GRU,5,Adam,MAPE,0.0001,24,2,-0.336406
754,50,Consumption,GRU,5,Adam,MAPE,0.0001,24,4,-0.423062
754,100,Consumption,GRU,5,Adam,MAPE,0.0001,24,4,-0.282813
754,200,Consumption,GRU,5,Adam,MAPE,0.0001,24,4,-0.299165
754,400,Consumption,GRU,5,Adam,MAPE,0.0001,24,4,-0.318045
755,50,Consumption,GRU,5,Adam,MAPE,0.0001,36,2,-0.351405
755,100,Consumption,GRU,5,Adam,MAPE,0.0001,36,2,-0.32392
755,200,Consumption,GRU,5,Adam,MAPE,0.0001,36,2,-0.450269
755,400,Consumption,GRU,5,Adam,MAPE,0.0001,36,2,-0.276437
756,50,Consumption,GRU,5,Adam,MAPE,0.0001,36,4,-0.547157
756,100,Consumption,GRU,5,Adam,MAPE,0.0001,36,4,-0.396773
756,200,Consumption,GRU,5,Adam,MAPE,0.0001,36,4,-0.719349
756,400,Consumption,GRU,5,Adam,MAPE,0.0001,36,4,-0.217354
757,50,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.001,1,2,0.0635642
757,100,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.001,1,2,0.189729
757,200,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.001,1,2,0.155254
757,400,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.001,1,2,0.158411
758,50,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.001,1,4,0.169742
758,100,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.001,1,4,0.116722
758,200,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.001,1,4,0.0494911
758,400,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.001,1,4,0.079035
763,50,Consumption,LSTM,5,RMSProp,MAE,0.001,12,2,0.0928242
763,100,Consumption,LSTM,5,RMSProp,MAE,0.001,12,2,0.160904
763,200,Consumption,LSTM,5,RMSProp,MAE,0.001,12,2,0.125353
